Agent_ID,Task_Type,Execution_Time,Q_Value,Machine_Usage,Energy_Consumption,Production_Efficiency,Security_Event,Anomaly_Detected,Fuzzy_PID_Adjustment,System_Efficiency
A56,Assembly,10.97838561377802,0.8902729130600481,70.68663799749771,33.30976650805414,80.0079674491983,None,No,0.006690378902140234,60.61499618957441
A68,Welding,6.278078556869513,0.8849057360949737,99.29066777971866,35.36946485033065,84.95983038976888,None,No,-0.03833589224031747,68.00323394871769
A3,Assembly,11.817147715540187,0.6573561174787086,72.82410542906725,30.78445784081625,86.30483274951928,None,No,-0.0318507191710236,59.15543075111371
A33,Inspection,14.795310070964373,0.9595460067786441,71.87778304721364,33.159210289996594,83.66470018033678,Data Breach,No,-0.015810181520247484,58.71643578815067
A4,Packaging,15.699090166158978,0.7439298572556862,84.88204472227112,34.5739109536581,85.31513568801053,None,Yes,0.03404817187940137,57.523669269406355
A86,Welding,7.864894103846005,0.7689496793068404,86.54399526779446,45.721198019760706,87.26812008268786,None,No,0.0132673111191908,63.02292087079476
A60,Drilling,11.186648498499911,0.7388038775565888,81.32392444290605,31.94721065182317,88.6825663021689,None,No,0.0036372592908039056,63.31916789539823
A66,Packaging,10.025364148361945,0.6591633667669434,78.87042631661183,47.124981930326804,80.63801516041349,None,No,-0.038755345956810384,56.50006046979396
A88,Welding,19.443664626018652,0.5098141898636712,85.91833486659223,32.57643700130113,96.29590726859183,None,No,0.03832876172544962,62.640669977898504
A41,Drilling,5.420215519315032,0.6032487266502715,78.26355562006188,45.352327380012284,98.71784812392369,None,No,0.03624667139764573,62.669592168586064
A83,Assembly,5.924602105197151,0.86016540184505,98.31357668891056,44.66025183247427,83.08345107098255,None,No,0.048778877649868366,65.6333786198287
A64,Drilling,15.614883338515725,0.9477502818200976,83.00955703565398,34.59056578725472,84.65651118682845,None,No,0.009071892893691626,65.96046493953867
A30,Welding,17.46999296919239,0.6561881485466794,94.47020494377551,57.824304164666124,92.11018607353094,None,No,0.007706648347043918,63.07944797263447
A49,Welding,15.22137584852404,0.5714873791390374,81.12811547664347,38.58909165912488,86.40503071437455,None,No,0.04291665648006203,58.35847379794678
A7,Packaging,18.55925834805867,0.6452916183160209,84.79379276631677,42.83437967374617,80.05041915104037,None,Yes,0.04152087618290383,52.60132061262531
A84,Welding,16.872711810794463,0.7790013702428076,97.18565452744923,37.15647789392954,90.05791127641888,Unauthorized Access,No,-0.01100260385190064,62.3246750315206
A28,Inspection,8.669165045614978,0.8914502154250223,73.95786530067677,35.42613026132793,99.1751178097412,None,No,-0.03720807411588202,68.74801146639949
A2,Packaging,11.106890932967126,0.8795314412751569,97.98818315662257,34.322445397586314,90.509492668391,None,No,-0.02740061558247119,69.95981798442544
A87,Drilling,5.615625174180049,0.5863674130832601,84.02355344184738,50.084949539331944,92.85393747996672,None,No,-0.0395561271897803,60.665138988088174
A41,Assembly,16.99029879159874,0.6273627532801906,79.00776781388127,43.74060260411599,84.23532921360811,None,No,0.019142220737241228,57.66888005341172
A53,Drilling,16.740330083621345,0.9276595150885231,70.67948096040195,35.00814737077417,82.25667062926405,DDoS Attack,No,-0.017510728120762854,57.09094000847905
A5,Assembly,8.22545702476205,0.8353450153683102,82.36701889842634,46.43199168881922,87.64056795336585,None,No,-0.009010130170322414,63.59333209951589
A48,Welding,5.60158902264679,0.7405391082372725,80.1156016265436,35.85609977485162,99.23131645186675,None,No,-0.03953076785146434,66.94081909331571
A62,Assembly,12.038332774520764,0.5943526498493564,80.1564620854517,32.89996697013048,92.85697657364491,Data Breach,Yes,0.012082751842134962,51.771139346522396
A45,Packaging,7.766851536035318,0.5748028556338738,81.95478933248458,58.08397582227252,91.84618056409481,None,Yes,-0.022313441650987167,53.817089622585065
A84,Assembly,11.70170331711854,0.6367601970617794,98.80682820712929,52.215698810427114,82.63481220935807,None,No,0.04300693386638617,60.32892458536196
A95,Assembly,8.227698423750942,0.8325134576195024,95.92848284437355,54.08049968330111,90.96948382102897,None,No,-0.015235240913192276,66.81570928134624
A47,Assembly,13.834788853465428,0.6849066073100644,93.0156383372397,39.04654674722941,88.103576061142,None,No,-0.033596264593972205,63.63803556338309
A93,Assembly,12.963085029897618,0.5636001486876403,74.00612716621949,40.364664516786355,81.77925487621796,None,No,-0.002059126538427533,54.74846390580526
A86,Welding,14.925007082432769,0.7515081823783356,98.79896987617916,34.34377353688091,98.00158838039795,None,No,0.013410683040880916,70.55621562127364
A65,Packaging,13.232255049626485,0.7423600376214738,89.6831798646939,39.05934323638666,89.33114807496287,None,No,0.0032085681001753144,64.61036163171474
A32,Inspection,19.536277375138276,0.730576641507731,92.93012083094938,55.817446934332395,98.87300299857634,None,No,0.047793741290931474,67.16501350234181
A26,Packaging,15.430287846446792,0.6013124446318481,84.7735365558504,37.19224001844353,94.92942103407441,None,No,-0.0022839918845119697,63.23350061559246
A66,Packaging,18.8800636392564,0.884174384454848,82.83478477779684,50.784624753884756,81.75019960671519,None,No,-0.039770086518845796,61.872062011953915
A23,Drilling,16.58899874300189,0.7513597331840121,92.04197565965379,56.517778028804045,84.32742815121946,None,No,-0.0008993785283254591,61.51478325321838
A27,Assembly,17.344863069615272,0.6722508940578611,79.71241619061493,37.58787898724925,86.73299038486624,None,No,0.010898420469469226,60.32190937450178
A8,Inspection,16.588204862577,0.5416350550473081,89.3709238598716,45.98445225889347,91.76064897457536,None,Yes,-0.04217224179477086,55.812700236861275
A20,Assembly,11.201169065459627,0.6080466007460659,74.6346376360567,42.77517185647112,86.24428019271424,None,No,-0.048683997860743414,57.30805443357125
A84,Assembly,6.391920804673996,0.59775756107989,82.03531639131916,56.14591211746657,91.51315804785378,None,No,-0.0012662491736646908,59.352886507256486
A82,Inspection,10.700223523895179,0.6134104020802068,96.80276272890652,36.7099055155276,96.67181757970177,None,No,-0.01607728457572192,66.62649706771339
A2,Drilling,17.347771254808205,0.8377580622703362,78.04029418855154,31.29824895871058,85.3224771677837,None,No,0.014040044867251009,63.362386054359455
A24,Packaging,13.546331156999551,0.9571375881006097,75.90277847793563,47.15384760795973,94.90370620319668,DDoS Attack,Yes,0.03343622204283078,57.56940517808202
A62,Inspection,5.146575561945616,0.9575726826727826,92.52641551628481,31.194467198462114,93.58254545289259,None,Yes,-0.020596971205209192,66.97030821802345
A34,Welding,7.802776806151666,0.7630054492528023,83.10382687084953,51.65018342682566,83.9455574572158,None,No,0.024153632863744695,60.29407899942971
A22,Inspection,8.029463983060108,0.9584389440060459,86.41503285353973,34.73934139336092,80.67447767300449,None,No,-0.026136218915982556,65.24764238069456
A77,Drilling,7.331487313057066,0.6995175569436918,95.29101479666701,40.60817893174656,81.80467298711497,None,Yes,0.0012315505600023063,56.70960539987857
A9,Drilling,6.854588795260423,0.665459031812393,96.02869067713428,49.44652122749908,85.61401809358502,DDoS Attack,No,-0.0374893068733928,56.81587388635882
A83,Inspection,12.660156354939883,0.6385569834411742,81.0402549706553,30.93750137782742,96.7219283342897,None,Yes,-0.007682717852731814,59.57421185888768
A15,Packaging,5.119082133591746,0.8033442653396975,75.72785597982497,54.924732497628796,87.70078103566925,None,No,0.04083754728076823,60.80029566726377
A76,Welding,13.956631604638137,0.938942470455798,82.87574680159862,49.78187886371108,93.24746037530143,None,No,-0.041120462573402385,67.67479503318516
A67,Inspection,9.057972371559044,0.6291473645741714,88.65630622189408,42.4394282338742,87.3809541946517,None,No,0.013990122220464626,61.0226473903355
A61,Welding,5.905572869282986,0.5377345799727336,85.68617247414699,42.425376763340786,81.8671282736509,Unauthorized Access,No,-0.019670432845477925,51.39623972741035
A43,Welding,15.740124836332816,0.5388944136675169,83.62187990312955,44.94338890221813,83.70035712257226,None,No,0.024430871755580078,56.48806821278333
A9,Assembly,18.136996077173166,0.5963891638585574,86.52763747974467,41.308822499092784,95.56528919941148,None,No,-0.03250541031186638,63.32854420297541
A9,Inspection,13.893899146367383,0.7722748746608317,97.05196115806916,39.16273316331681,91.96895968688875,None,No,-0.03107292886120057,67.72720028325429
A60,Assembly,6.09043943950388,0.5784101484982093,78.83975849800665,37.796009498596156,92.49022900927312,None,No,0.04269903064164941,60.55264532341515
A33,Drilling,17.16854569292188,0.6435622404822572,93.44656114515158,39.716509065237105,93.915853236868,None,No,0.0350665044406441,65.15524742689897
A23,Assembly,7.304052760103307,0.7819152652255462,71.87770623792179,34.74535999920503,90.45334766785707,None,No,0.020576843398134884,62.72064961931761
A48,Inspection,9.753967299466424,0.9232438118417301,91.78119892626292,37.98907729001758,80.82111784376359,DDoS Attack,No,-0.04152161026495365,60.35065543059086
A10,Drilling,5.195684850639376,0.7078402295897964,84.3380125897677,31.280357822058743,82.19403857153955,None,No,-0.015668607694509708,60.77398675615941
A44,Inspection,5.481405810445818,0.5312358938539985,92.75939658681575,40.06788796373314,88.61987261127999,None,No,0.012990842753355325,60.61775744258179
A41,Drilling,5.343861475653314,0.9309959338664932,99.95063009671478,32.53775854941225,88.41020834090556,None,No,-0.003403587934783084,70.72035217809382
A80,Inspection,19.078596820226192,0.9855285306019098,79.39199597973975,39.937911231076114,92.02609754106014,None,No,0.01933335153404042,68.40561770130259
A98,Welding,8.07881419166376,0.5389453995743481,97.15368559209855,40.436016096397104,87.73468728750423,None,No,-0.03361930189430756,61.25991841526866
A67,Assembly,10.340740228569773,0.902476361096854,73.58781835190372,47.257224020631426,91.1919370833568,None,No,-0.043159476501438546,64.5181433235974
A24,Inspection,19.102884605983817,0.7844207828443601,97.38146647157335,41.13884283745607,92.09560740735505,None,No,-0.043295497724661215,67.88906763039829
A29,Drilling,12.130272498557556,0.799783212456159,72.46710817055481,56.64238687618773,88.73479207609043,None,No,0.025423829559498443,60.31876402605154
A25,Drilling,6.291324162571715,0.5315037066718646,97.16866303310105,53.254642203422335,98.1938236163623,None,Yes,0.04851019341435034,59.01587196626019
A84,Welding,7.401431891340513,0.8309255983250382,96.47119423211373,53.592132648709445,87.9378449445959,None,No,-0.04626600201364241,65.72867552589092
A22,Welding,5.379587656240729,0.6954822180119349,91.52856110198964,58.183290380099564,82.04607199031064,None,Yes,-0.01710229514277045,54.21545633875093
A33,Packaging,5.61313958218853,0.5417575357709863,77.10090331294575,47.91142561509767,96.07838559663907,None,No,0.032044243806630554,59.89554305515474
A58,Drilling,15.659632344166532,0.6605262059876522,96.60644048810893,52.52695461739655,89.10663214697115,None,No,0.009258562825930253,62.921769614423646
A63,Packaging,13.363072778938033,0.9469030772623184,97.49096110036447,45.01034994556179,90.59815313373383,None,No,0.03613052294142313,70.17448002425661
A48,Assembly,10.160594869866717,0.5562452857678437,89.22595452622207,38.13080416806431,98.83542044180655,None,No,0.04797583420478223,64.69118438051748
A79,Welding,11.583176817563633,0.7659180311437579,97.8905079201008,55.816030348099474,98.27463738750474,None,No,-0.009493112694781612,68.62471412708727
A69,Packaging,16.82932268906336,0.5893138768407886,99.87420553733008,48.32155184103189,97.93175130144974,DDoS Attack,No,0.015900456378109815,61.1016639807585
A56,Packaging,5.932484393524139,0.84694499146517,97.19522930822464,52.817978351433695,95.33677095726296,None,No,-0.04961240214355237,69.23085623871015
A55,Drilling,8.63871769454219,0.519888369247103,72.94410457044944,43.73480246112129,89.32441724549949,None,No,0.00138432128754494,56.34287495111961
A61,Assembly,5.554087284065341,0.6994562639813251,86.60225395807612,40.090466297633405,97.65964238228246,None,No,-0.007487803103818823,66.36438639439137
A8,Welding,14.680818132332364,0.9977272199145869,84.31199412875438,31.26123929550211,94.4408647087188,None,No,-0.023866778283898604,71.46716517797992
A76,Assembly,9.001804489348608,0.7942513050692244,70.90571555116027,46.212994401005226,85.2025286272969,None,No,-0.0018819028502755075,59.52588122243478
A91,Welding,10.732716138766712,0.9531554903732449,73.69739603961592,44.13553039427816,92.81737567365828,None,No,0.0036103309763601543,66.51598624542359
A95,Drilling,13.67339178902377,0.7799144274962837,83.53929129011672,36.04433692950414,93.24424642572679,None,No,0.00240397115469506,65.99941168528933
A53,Assembly,19.998584714532758,0.9113247778191587,97.54537824982307,35.83420638935364,87.13495219317332,None,Yes,0.002457344104662876,64.00613144468176
A40,Welding,15.428751373735903,0.6294672115730653,78.77152101466217,49.13310415501505,88.39671025203674,None,No,-0.01055244827466948,58.789022119706935
A41,Assembly,13.277584506178478,0.6777456968303828,73.24013581320479,31.145505620947084,89.0924741686811,None,No,-0.007052668348464006,60.72538020462635
A62,Drilling,18.0787340208542,0.7915099633316195,81.3921351876679,37.46666070569891,87.67421129052795,None,No,0.03329161829594583,63.431644749807276
A89,Welding,18.918170881916573,0.5140370227237182,85.672005996927,44.986803149508376,97.52216193868797,None,No,0.04017201530235226,61.92532611438411
A47,Assembly,18.17735372047698,0.7050055000646734,74.03704595570629,46.56282936645968,82.20709394262813,None,No,-0.03489291014895756,57.134073832840016
A61,Assembly,17.10697950276554,0.9636756018518571,70.25755310255813,55.55015948221673,96.367534530723,None,No,0.03462477371827201,66.31702052161631
A58,Drilling,18.53005381954776,0.8089719306471823,93.57553731659621,51.70078385058706,80.29616405298351,None,No,-0.04940902227746086,61.8429333123976
A73,Assembly,10.536775158308002,0.5540315335878084,71.14942037852624,42.12512081606761,90.56151848952163,None,No,0.010518095081764697,57.32261006166331
A39,Welding,14.71288451801999,0.6560488996199071,80.6806403164534,42.68060477239227,94.87334916516886,None,No,-0.039936775589165266,62.93838524451714
A16,Drilling,19.680667843856423,0.7273328133213581,87.37431556853335,34.290984458719244,95.11388414745805,None,No,-0.033096194833975225,66.63797459324513
A52,Drilling,12.09961307780177,0.5664825252870211,87.97871996147842,37.91593237559973,99.40138530820104,Unauthorized Access,Yes,0.04599451626122805,54.89435538375655
A16,Inspection,18.975634711707038,0.5100942918772358,85.171652698785,34.241080305179466,82.72732283104959,None,Yes,0.0066709409573849215,51.903037479203604
A42,Assembly,8.634147485308326,0.6106875659866534,74.62136505482621,45.4580117186788,88.40928721136378,None,Yes,-0.03515736193316488,52.955938043375944
A62,Inspection,10.767016739172552,0.8080297967413231,78.22556930604374,57.03061633549477,81.40649243735095,None,No,-0.02333938128760642,58.665245137426126
A84,Inspection,5.03205065452013,0.5562012810393265,98.41238143272629,59.1407035490096,88.15312468092561,DDoS Attack,No,-0.0015919171639856566,55.15368142480108
A75,Inspection,5.100950071348626,0.6680407005778151,93.15872472684103,35.06844290568429,86.78387775509967,None,Yes,-0.003266341792648342,58.19926576839594
A2,Welding,11.582521656920168,0.8042304427513166,74.87133663578238,58.78363063499743,84.85618798643176,None,No,-0.04343900546891499,59.12298831325578
A11,Packaging,10.792958701818211,0.8596629609163317,74.72868492402523,48.694533873721134,87.20553457965381,None,Yes,-0.018843737678002882,57.151756647621106
A40,Assembly,17.287546011463444,0.9598000295722047,82.0262234862226,38.27858469576127,89.78543667067257,None,No,0.04598072840371928,67.68756148738152
A65,Drilling,7.571716508788797,0.7473944325810087,83.7517831206734,46.45614750693448,94.35492134545379,None,No,0.00975147365728405,64.79459906324291
A13,Inspection,16.956530217295786,0.7133597805371774,77.03677368778638,35.597802217439266,91.25749122259654,None,Yes,0.01441300642453891,57.61776661559551
A41,Welding,13.069099685271501,0.9663686293999996,87.26624016114329,42.56083532178637,85.69608909144719,None,Yes,-0.01487900593014492,61.80297272462889
A73,Inspection,16.385272100836435,0.5083013312080387,86.53145466263416,58.245635329014746,90.62132302359,DDoS Attack,Yes,0.0176863268640369,47.89628323322212
A42,Inspection,18.622675696107695,0.5400024043446603,89.49979263273633,54.912351863999405,82.36883571133572,None,No,0.024539203372868787,56.156305711574824
A31,Packaging,8.926612619942427,0.5123851088865654,84.14634309993609,51.21270817753306,98.27102011164502,None,No,-0.04919320582969627,61.26410802462323
A49,Packaging,5.113989085471901,0.5944070110703772,79.54683284133988,31.926372806375277,91.27902273954848,None,No,-0.035566679261693185,61.11647860485739
A86,Drilling,7.677552587899632,0.7740826833960679,75.09719182005038,48.47076408549793,84.6680065077047,None,No,0.016438291263630556,59.52121822646352
A96,Drilling,18.411531693148277,0.5295573358911565,86.63936673631925,57.439178616573166,82.65867323745425,Unauthorized Access,No,0.0036529564918748175,50.23857149841137
A45,Welding,19.92855898866336,0.6084965430683613,93.96323359780982,59.98819791413973,89.50601224817294,None,No,-0.04806427528170253,60.7661626887844
A85,Packaging,18.144508371808282,0.6570337576633083,71.52139781053981,40.37018997836117,96.77949084250898,DDoS Attack,No,-0.015572128144697363,57.1197320545416
A14,Inspection,5.07880274114907,0.6348753254778168,74.15937795399263,43.21651668455432,92.8254873147568,None,No,-0.027831184799434507,60.33792535780215
A48,Packaging,16.95764426884417,0.9456377718854165,73.2988595118957,32.81054774640602,93.29506233824578,None,No,-0.033362093867973425,67.60949750074519
A42,Inspection,8.27822170117726,0.5752300848439367,84.71201521863777,45.00802561614749,83.76675737304379,None,No,-0.021895139367741213,57.45290512820905
A52,Drilling,10.616435422630186,0.7644476867357719,73.58989838247503,46.827790610961145,82.87655401391221,Unauthorized Access,No,0.02364121204202553,53.47477595567922
A93,Welding,19.743315774487634,0.5457803470303488,74.31174075487417,57.76018233012895,82.58279077753568,None,No,0.001581655628145627,53.03505316958319
A97,Drilling,11.552214084638653,0.7110606239592394,81.00128201505348,44.40929619123966,99.18511074378863,None,No,-0.011556292441677787,65.65458356058697
A66,Welding,6.499785440326258,0.7190804677505348,76.17257400280906,33.371322084027675,89.94805872472219,None,No,0.012481405642145157,62.25821543705861
A80,Drilling,19.652052384362275,0.6482600237151328,89.13034932134478,56.90338000069639,94.91621445877236,None,No,-0.006273099510103672,63.06741812201091
A97,Drilling,7.365478591659803,0.6924018572729613,90.59792750157862,50.94975366722559,82.29661234829092,None,No,-0.01412496672591105,59.79129221836876
A40,Drilling,5.174643789418604,0.8847104989201513,81.70727843660957,33.90932511876302,89.72136181285542,None,No,-0.007657905025605059,66.5332778789908
A75,Drilling,18.38911408829229,0.5312736054794187,89.36056456566457,30.270808003369932,83.61082380551592,None,No,-0.008197720798632943,58.91483374459066
A15,Inspection,7.631378332657108,0.7741907730510416,79.3234880097485,44.61977869100001,80.70397080939907,None,No,0.01028847433406023,59.16812351763016
A15,Assembly,10.509378423545943,0.8930706901395942,85.13858852042902,54.9836117055126,81.7163618542136,None,No,0.00731330035129775,62.077315078011864
A16,Inspection,8.166134557589231,0.9689043960296446,83.44254446590875,36.386135323407444,87.40626629373068,None,No,-0.03090275885849716,67.39048979892617
A23,Drilling,19.84700417813059,0.9103471891372542,80.99201216139215,53.86015787250659,98.84228250010355,None,No,0.01848551929667891,68.55624342781428
A66,Assembly,19.493182930863448,0.7625929281002224,90.57738360533403,59.91024595000091,88.82960373515158,None,No,-0.04793158252336796,62.90815218213181
A57,Drilling,8.48625785036452,0.5804329885940737,76.18814031537389,34.87010886502337,88.31768474810757,None,No,0.04305291351471413,58.686350847696936
A81,Welding,12.982835966969269,0.8196991742554034,84.43805800453393,39.73823077324933,88.43784471450468,None,No,-0.024904159165292917,64.68290989449179
A30,Inspection,5.497102640680262,0.8477867760959161,95.44995191647524,45.086960277538076,94.27719168548855,None,No,0.04193059608801826,69.24790655165498
A63,Welding,7.349351246355227,0.5801489844128842,82.19545216359023,56.42234138215872,94.63525521230963,None,No,0.044013725409882215,60.253938067683706
A93,Assembly,15.181255716293581,0.6582642617387869,97.90342150293563,51.07380384175161,84.5018779595899,None,No,-0.01634421351350584,61.43934033502367
A71,Inspection,16.832981341304585,0.7577223603002043,83.02745419684001,50.549884209898735,88.21782568552233,None,No,-0.04296688900993802,61.99207989859116
A28,Packaging,18.09473051539147,0.6914044306534842,98.78865275142758,34.5220841021452,97.37730208902255,None,No,0.026891679285183004,69.08453158874971
A21,Drilling,9.95687430131408,0.7903084555440809,87.35791292916619,54.11312295929922,96.29032845587304,None,No,-0.031736009893580386,66.38257078313416
A90,Drilling,15.88320595271978,0.7226894195292793,93.64825688922916,58.084433407324816,81.55415116170957,None,No,-0.01570303639070482,59.99665689238276
A47,Packaging,16.514211017091817,0.5627501173554351,90.17779564527063,30.66050569556125,89.76759174740565,None,No,0.014065140462172221,62.131547605568954
A6,Packaging,13.813713258994325,0.5732236334386192,83.61479856481529,46.385085784390526,98.73583094693636,DDoS Attack,No,-0.04904893231384875,58.04325618207094
A31,Assembly,11.898286957547807,0.5707325390574248,84.6176556849456,51.09076825782371,95.41798448302379,Data Breach,No,-0.011862854250452103,56.396298885564754
A34,Packaging,18.057282722253646,0.9919106810694571,90.32549241406794,54.43309001441242,91.13399750792033,None,No,0.013791051277012537,68.91360210592961
A47,Inspection,19.262575526855443,0.7944349279057223,79.6581979976584,54.95634345759082,83.5366338116006,None,No,0.013724221331744599,59.73935733652728
A55,Welding,10.946994060887807,0.5399789766026952,92.70732987815416,36.77763893873764,85.36457061935144,None,No,-0.036100316941415626,59.80910986155154
A43,Assembly,10.805954021635824,0.5598245330929572,80.60445473647334,50.07970620354452,90.83966805889966,Unauthorized Access,No,0.03892346129683155,53.64527821235923
A72,Packaging,15.839629441750683,0.9551665184651232,92.89903721708825,53.08630726185329,90.75050737442893,None,No,0.024684346674593252,68.67471003630637
A76,Drilling,9.703013749037204,0.6630590118011546,80.53611289591846,35.94678102948659,88.68967342881525,None,No,-0.023207881325218407,61.24959408378424
A39,Inspection,18.491522811669775,0.8438658602085491,99.34664354534053,42.155349860115805,96.4016190809969,None,No,-0.018407936363860657,71.09175855962629
A21,Drilling,15.125740291528336,0.5498847277293678,89.15132509828939,36.59150472722431,83.74905355049356,Data Breach,No,-0.026175193111836637,53.668430521720225
A99,Assembly,10.112058559674185,0.7501467246788898,75.51583711543681,32.422940772871975,82.22624571703417,None,No,-0.0033785967107511014,59.754306126191636
A41,Assembly,18.936377224529,0.9052188886854269,82.6829412053958,41.43725529835813,88.45520526004569,None,No,-0.014267276985755709,65.87932258897015
A91,Packaging,7.130688045120365,0.7368751877494386,75.66148994978919,56.739344431001776,80.97074748165073,None,No,0.0033554094254589426,56.58416629450673
A24,Drilling,16.210011115019963,0.7206925530728374,72.00288077716297,55.39127969383322,83.49080006207242,DDoS Attack,No,-0.027157623252899568,51.67161927233499
A41,Welding,12.748177251371846,0.7512294664779532,95.29939490075225,48.59198053711674,93.06579046176778,None,Yes,0.04308678224592992,61.45158644070494
A14,Drilling,10.216925909772923,0.6759720412624444,84.60149221903394,59.9568391787853,91.94009779330764,None,Yes,-0.005497827490188303,56.2200944685002
A87,Welding,17.77119014413754,0.5473851079734949,95.97765277695376,40.617369859373525,81.11648013327745,None,No,0.03632858479502818,58.52808778223428
A16,Inspection,9.820753617089741,0.729067279930705,96.2169228458728,47.06335650327754,92.74397387131937,None,No,0.04950441856181806,66.21598406598865
A23,Welding,8.041287164267908,0.9418223054283655,73.45169539540339,53.51957076866064,92.67161726937022,None,No,-0.006502652635724672,65.24347501853003
A48,Packaging,14.986134655505115,0.6172279491019597,89.39098712548946,55.77399673900156,83.87789640341101,None,No,0.010304172544042478,58.19651529460134
A71,Assembly,18.266576678649585,0.5261221862476604,74.13929600052954,40.83306049066504,95.4683153185124,None,No,0.005420240765590542,59.45432300339756
A58,Drilling,14.40441198373581,0.8531439933107556,91.35036566734108,54.09302384543075,89.79255705234245,None,No,-0.025092887162498946,65.84067343607722
A61,Welding,18.77800713243969,0.6965471155088077,82.21220890637312,53.29070949776437,90.10086779280448,Data Breach,No,-0.017495161800216097,56.084660258796134
A73,Packaging,13.415261606853466,0.7163062770153265,74.42629287420355,53.10015198553624,83.00891874472403,None,No,0.001374017992648989,57.104936414483234
A97,Packaging,18.745221459134857,0.9917534326241786,88.16097206792688,30.77928898514249,90.66959904786866,None,No,0.008555003785795011,70.65717378670217
A33,Inspection,13.557824440684165,0.7263893231689479,85.72885638955644,57.39005168431895,96.17266669106436,None,No,0.048039847069638486,64.4036192492841
A58,Inspection,6.325552319695763,0.9939196588337211,89.506335254844,39.39186346961679,95.38711364076225,None,No,-0.04757534986807707,71.99531933698646
A75,Assembly,16.328396012846948,0.6794230485680033,89.58050450566184,53.96151013469819,89.48033886709568,None,No,0.02067068866516332,61.900546405860894
A32,Packaging,8.632216177325835,0.7474233416924942,84.81757098438386,53.62296125815469,99.82063260767926,None,No,-0.011327475261745379,66.4779379479829
A87,Welding,15.295317625898814,0.6407610189205055,77.37677552243004,54.116651060675395,97.67802645667189,None,No,0.006503419361679849,61.95012095949733
A33,Packaging,9.779590495605923,0.7664380694418716,96.76389335217772,50.188482119181,98.67033728675611,None,No,-0.02744263445483244,69.13082676205732
A87,Drilling,15.187038183670602,0.9676339178081158,76.4423684774656,37.593137277665335,97.42543568535582,None,No,0.021807470688230426,69.85201259803124
A93,Welding,19.369267498365396,0.6509148461334557,84.99434078289917,39.06539782944952,82.92211897303606,DDoS Attack,No,0.03509876612078837,54.27947288551842
A16,Drilling,8.409287156505107,0.7634692582483573,76.40528784976604,32.265963669295154,85.45369196111672,None,Yes,0.001695791331344433,56.505323152437526
A29,Drilling,6.367820616452153,0.6608707350661008,86.23227464129278,55.1382999697406,97.10878987334875,None,No,0.02670255403087217,63.793555581946016
A93,Packaging,10.421149201086195,0.5854138000448147,81.53904309299192,30.549603004635916,83.03896552274557,None,No,0.011176523088995416,58.17671052812932
A79,Assembly,17.99286184625431,0.8482672808248597,79.71738776242343,57.75529804234793,95.11207718321097,None,No,-0.03575060804455389,65.17812423803147
A40,Packaging,9.456980614485833,0.7005671372721405,99.59343662910155,59.20860361857354,91.73131559306131,None,No,-0.018764514692198964,64.7016959466303
A37,Assembly,15.23004186714706,0.9394710695951862,76.60423036416489,48.00861264179874,96.1084797596879,None,No,-0.017218126431307428,67.75279810443199
A22,Welding,13.39079213004037,0.8600627051424834,91.06071347251675,30.46293463772531,98.7355634125602,None,No,-0.03531002024707341,71.86132869860458
A42,Inspection,8.819683020746158,0.514216821498324,99.92225856312456,31.114670800262996,96.62286411478281,Unauthorized Access,No,0.02499592609224824,60.806466708478226
A60,Packaging,16.76223428023196,0.7965766858649429,86.15477274664093,56.93836660838084,82.21294671008981,DDoS Attack,No,0.0025858205016893385,55.353830289824884
A57,Drilling,12.102422593381524,0.7483510567604603,95.57837018166737,51.778946950628296,99.27656266358137,None,No,0.034376010656959374,68.6154255419124
A52,Inspection,15.964471513831427,0.5336495530869843,87.95059670461475,38.421794458668984,93.13390623307181,DDoS Attack,No,0.0006005502929906509,56.674493450024464
A81,Welding,8.830114172784038,0.5664842521724318,70.40588958673034,33.93842002099463,80.1907049076168,None,No,-0.00212125615690599,54.093302921741966
A81,Inspection,13.07167689725446,0.6488848335149131,72.57712593676068,32.76814585155239,96.5452023363634,None,No,-0.04774588986841896,62.83438820704053
A87,Drilling,19.263452695983073,0.7293367376825913,77.81357415897631,43.97915740757325,98.05406391921072,None,No,-0.03971317787187319,64.97315941237406
A26,Welding,13.84979095092675,0.59244272988586,89.12290831347748,41.06716332022954,96.14813481698022,None,No,-0.02757250351809386,64.02597385518183
A74,Welding,12.151765774267297,0.9031796378938978,70.27325276376367,59.24160306615984,92.77413250579384,None,Yes,-0.018814307216831774,58.30373600633223
A72,Inspection,5.554387167965851,0.5017068527692743,92.02193893638807,47.021270739081174,92.98726278189932,None,No,-0.015373303091987166,60.93130288151471
A81,Inspection,16.669209259027532,0.5188795962695272,86.9960631403612,51.79417647240501,92.56476018422495,None,No,0.03296325970798858,59.62329097991227
A46,Inspection,8.884766114775168,0.8913962881665046,84.91305152074158,42.271682777082546,87.8466422823792,None,No,-0.03298209568959114,65.72202470272184
A52,Assembly,5.97166087577001,0.9079464544370406,77.6998505434187,54.40357683004696,96.27102139359616,None,No,0.048735549839136624,66.76695007185833
A32,Assembly,17.49750331862873,0.6944614434891467,80.2464199239346,52.367040115569765,80.30152026687955,None,No,0.04062306222425871,56.8224169497647
A31,Drilling,10.199084237443468,0.5941239213356835,87.31535803282915,44.175153739760205,95.00559349077946,Data Breach,No,0.02606235633693081,57.930272055615255
